electricity_demand;h2_demand;consumption_price;feed-in_tariff_wind;pv_norm;wind_norm
4.666666659;0;0.049856;0.07965;0;0.012915701
4.465000028;0;0.049856;0.077999998;0;0.014041244
4.867888875;0;0.049856;0.07879;0;0.015461165
4.010888875;0;0.049856;0.078499998;0;0.025039843
2.225333333;0;0.049856;0.077190002;0.4238907;0.021237528
2.113999994;0;0.095776;0.077699998;0.6297672;0.047682961
2.280222219;0;0.095776;0.078800002;0.7933952;0
2.243666673;0;0.095776;0.07985;0.8962236;0
2.431777767;0;0.095776;0.08101;0.9387777;0.025775717
2.194888896;0;0.095776;0.07995;0.9312203;0.036824331
2.220888877;0;0.095776;0.07995;0.8841275;0.043895165
2.467555548;0;0.095776;0.0786;0.802329;0.032521843
3.727555546;0;0.095776;0.074230002;0.6855232;0.026143748
2.60855556;0;0.095776;0.061;0.5318169;0.001212896
2.464666648;0;0.095776;0.06903;0.3517676;0.000975602
2.01344444;0;0.095776;0.0789;0;0
3.441888883;0;0.095776;0.08534;0;0.011443827
4.182222237;0;0.095776;0.090600003;0;0.021605496
4.45455555;0;0.095776;0.0914;0;0.013521748
4.01844445;0;0.095776;0.08838;0;0.011010929
4.123555554;0;0.095776;0.08589;0;0.012892094
4.682333325;10;0.049856;0.08453;0;0.014820472
4.214999996;0;0.049856;0.0817;0;0
4.364272746;0;0.049856;0.08081;0;0.010145123
4.868333337;0;0.049856;0.0786;0;0
4.467845125;0;0.049856;0.0784;0;0.011963307
4.298888892;0;0.049856;0.080710002;0;0.001251376
4.005787524;0;0.049856;0.08111;0;0.015859433
2.047222227;0;0.049856;0.095;0.4239001;0.001187243
1.877111108;0;0.095776;0.10353;0.6279002;0.027124976
2.466777773;0;0.095776;0.1009;0.7890525;0
2.292999998;0;0.095776;0.093300002;0.8892389;0.012396205
2.380999998;0;0.095776;0.09117;0.9294442;0.025653213
2.395666677;0;0.095776;0.08739;0.9202725;0.039097087
2.275333339;0;0.095776;0.08589;0.8726418;0.042884898
3.158555556;0;0.095776;0.08453;0.7915471;0.094719937
2.572555544;0;0.095776;0.08269;0.6766206;0.054753764
2.655000006;0;0.095776;0.08101;0.5255505;0.070410362
2.426222219;0;0.095776;0.08101;0.3482755;0.025039843
2.330888894;0;0.095776;0.082909997;0;0
3.575111125;0;0.095776;0.0879;0;0.001078216
4.025444425;0;0.095776;0.09492;0;0.077481165
4.447000012;0;0.095776;0.091069997;0;1.011369606
4.005222217;0;0.095776;0.08534;0;0.186445354
4.009999996;0;0.095776;0.08061;0;0.062834567
4.110222233;0;0.049856;0.0759;0;0.016725228
4.103000008;0;0.049856;0.075589999;0;0.012482803
4.278222205;0;0.049856;0.07449;0;0.011184094
5.406888859;0;0.049856;0.07392;0;0.016638646
6.113777775;0;0.049856;0.07228;0;0.081016504
6.617888908;0;0.049856;0.07479;0;0.028672299
6.632444442;0;0.049856;0.0759;0;0.01741789
5.217444434;0;0.049856;0.0773;0.4426333;0.011963307
11.10022226;0;0.095776;0.08467;0.6498843;0
13.62022222;0;0.095776;0.08491;0.809587;0
15.4536666;0;0.095776;0.080710002;0.9042588;0.016205748
15.98422225;0;0.095776;0.0773;0.9370978;0.173303622
14.7996667;0;0.095776;0.077;0.9214034;0.22080126
14.57177778;0;0.095776;0.077;0.8700926;0.065612346
14.1502222;0;0.095776;0.076800002;0.7887336;0.100879937
13.46055544;0;0.095776;0.077;0.6760664;0.144725039
13.01155552;0;0.095776;0.077100001;0.5276019;0.490468031
12.75511113;0;0.095776;0.077199999;0.351526;0.500242047
9.948111117;0;0.095776;0.078640002;0;0.871877953
10.99411112;0;0.095776;0.087909997;0;0.954492126
9.62755555;0;0.095776;0.09689;0;1.00253874
9.066222225;0;0.095776;0.09115;0;0.640528031
9.348666715;0;0.095776;0.0875;0;0.374511339
8.996111092;0;0.095776;0.079999998;0;0
9.357111068;0;0.049856;0.07879;0;0
9.272666667;0;0.049856;0.07879;0;0
9.264777791;0;0.049856;0.07492;0;0
10.29299998;0;0.049856;0.07479;0;0
9.655333317;0;0.049856;0.07479;0;0
9.693333341;0;0.049856;0.07492;0;0
9.199777791;0;0.049856;0.080710002;0;0
10.48466664;0;0.049856;0.086789997;0.3650615;0
12.00600002;0;0.095776;0.09034;0.5566253;0
12.89977778;0;0.095776;0.09028;0.7160067;0
13.04455558;0;0.095776;0.0894;0.8249556;0.017591055
11.7164445;0;0.095776;0.08833;0.8800847;0.026634441
12.49744445;0;0.095776;0.08795;0.8859212;0.076723622
9.517222257;0;0.095776;0.08795;0.8484288;0.033794063
9.667222282;0;0.095776;0.08669;0.7707984;0.046925433
9.737888851;0;0.095776;0.08659;0.6542625;0.187759528
8.474111108;0;0.095776;0.085409997;0.5012733;0.077986
10.04633333;0;0.095776;0.0863;0.3252446;0.037581858
5.321777759;0;0.095776;0.08842;0;0
6.111222225;0;0.095776;0.095010003;0;0
5.425777791;0;0.095776;0.104730004;0;0.030191354
5.084602026;0;0.095776;0.09586;0;0.016292331
5.215818197;0;0.095776;0.09512;0;0
5.052472762;0;0.095776;0.09056;0;0.001232137
5.013222217;0;0.049856;0.09235;0;0
5.190666667;0;0.049856;0.09168;0;0
5.041444417;0;0.049856;0.09195;0;0.00123855
6.193000024;0;0.049856;0.08967;0;0.001065389
6.673777783;0;0.049856;0.08821;0;0
5.269222217;0;0.049856;0.0909;0;0
5.513222245;0;0.049856;0.09192;0;0
4.948555534;0;0.049856;0.09589;0.4132466;0
5.840333325;0;0.095776;0.10405;0.6137415;0
8.814575716;0;0.095776;0.10049;0.7747426;0
9.595575732;0;0.095776;0.09981;0.8782984;0.022218772
10.48603026;0;0.095776;0.09946;0.9237734;0.029332803
9.923575749;0;0.095776;0.09691;0.9194964;0.03657178
13.20438382;0;0.095776;0.09822;0.8746641;0.074450835
13.55330299;0;0.095776;0.09426;0.7938676;0.103054142
11.24219193;0;0.095776;0.093179997;0.6776173;0.072683008
16.04476763;0;0.095776;0.091640004;0.5253891;0.097256425
17.45608084;0;0.095776;0.09117;0.3480705;0.068642693
14.78698986;0;0.095776;0.09221;0;0
15.09955555;0;0.095776;0.09961;0;0
13.36037374;0;0.095776;0.1059;0;0.06788515
9.497959587;0;0.095776;0.09932;0;0.429381575
9.34094943;0;0.095776;0.09342;0;0.297385512
9.23691923;0;0.095776;0.08767;0;0.33526
9.858767749;0;0.049856;0.08284;0;0.156266614
9.184909106;0;0.049856;0.08238;0;0.064854646
9.203030339;0;0.049856;0.081850003;0;0.017331307
9.703939347;0;0.049856;0.081390003;0;0
9.54958584;0;0.049856;0.08145;0;0.000885814
9.370909106;0;0.049856;0.08368;0;0.00089406
9.060171712;0;0.049856;0.08635;0.000923627;0.000982016
9.13129292;0;0.049856;0.09221;0.4570441;0
9.994151571;0;0.095776;0.09695;0.6671733;0.000988428
12.52033325;0;0.095776;0.09795;0.8309636;0
13.5327172;0;0.095776;0.09781;0.930935;0.009971956
13.43152524;0;0.095776;0.09479;0.9691367;0.077228598
15.29297969;0;0.095776;0.09277;0.957298;0.028351559
14.59857583;0;0.095776;0.09125;0.9071502;0.059551654
8.887646484;0;0.095776;0.09013;0.8239596;0.133129591
10.72098983;0;0.095776;0.085409997;0.7070686;0.073693118
9.022282821;0;0.095776;0.08371;0.5532759;0.12624485
9.322808105;0;0.095776;0.08269;0.3715866;0.074198252
9.987444458;0;0.095776;0.082589997;0.000793015;0.016984992
12.93066663;0;0.095776;0.08557;0;0
9.360212113;0;0.095776;0.09131;0;0
5.291747469;0;0.095776;0.090409997;0;0.050460835
5.223929272;0;0.095776;0.08594;0;0.448114961
5.175464632;0;0.095776;0.07679;0;0.059551654
4.885606038;0;0.049856;0.0709;0;0.012136472
5.091060612;0;0.049856;0.06313;0;0
5.2628889;0;0.049856;0.060000001;0;0.044147559
5.343202018;0;0.049856;0.0519;0;0.207377953
5.541121216;0;0.049856;0.05139;0;0
6.610161613;0;0.049856;0.05139;0;0.139082583
5.843252527;0;0.049856;0.0519;0.27519633;0.127694315
5.035237712;0;0.049856;0.0539;0.4519552;0.082531591
9.955141374;0;0.095776;0.054099999;0.6607589;0.222866299
16.20640404;0;0.095776;0.060879999;0.825924;0.235773228
15.8996667;0;0.095776;0.0619;0.9299638;0.540151654
16.33732314;0;0.095776;0.06121;0.9736575;0.195503622
16.15610106;0;0.095776;0.060879999;0.9668966;0.243517323
16.55839403;0;0.095776;0.06129;0.9198667;0.249712756
13.71291924;0;0.095776;0.06091;0.8371724;0.606056378
9.535161637;0;0.095776;0.05679;0.7185081;0.975314646
6.213323234;0;0.095776;0.05623;0.5620335;1.000984094
5.770363672;0;0.095776;0.060879999;0.3778558;1.012598425
4.373555562;0;0.095776;0.064469999;0.227867001;1.012598425
5.460813012;0;0.095776;0.0742;0;1.012598425
21.73666667;0;0.095776;0.0899;0;1.012598425
20.562;0;0.095776;0.0907;0;0.609261732
21.95266667;0;0.095776;0.08635;0;0.810084567
21.156;0;0.095776;0.076300002;0;0.776965197
21.19466667;0;0.049856;0.087640003;0;0.068642693
21.46466667;0;0.049856;0.0859;0;0.37657811
21.446;0;0.049856;0.082324999;0;0.274659843
21.90866667;0;0.049856;0.078749998;0;0.160913228
22.20466667;0;0.049856;0.07818;0;0.280168504
22.1;0;0.049856;0.078140002;0;0.070085811
21.474;0;0.049856;0.0789;0.29151833;0.025653213
22.29;0;0.049856;0.080499998;0.4738658;0
21.45133333;0;0.095776;0.08313;0.6872141;0
21.52866667;0;0.095776;0.08635;0.8524117;0.010231688
21.15066667;0;0.095776;0.08726;0.9523007;0.025530535
20.84133333;0;0.095776;0.087069996;0.9894846;0.013868094
21.89;0;0.095776;0.0866;0.9762798;0.169173543
21.442;0;0.095776;0.083;0.9248382;0.149073228
20.30666667;0;0.095776;0.07885;0.8405554;0.184145669
21.25533333;0;0.095776;0.075800002;0.7226138;0.165559685
21.12;0;0.095776;0.0769;0.5673569;0.178982835
20.23666667;0;0.095776;0.07776;0.3833255;0.476622677
20.674;0;0.095776;0.08228;0.23311881;0.175368976
20.106;0;0.095776;0.08606;0;0.688629291
20.794;0;0.095776;0.09402;0;0.669387559
20.98;0;0.095776;0.09492;0;0.152697008
21.19666667;0;0.095776;0.094140004;0;0.69424
20.77533333;0;0.095776;0.09029;0;0.055763874
21.53333333;10;0.049856;0.085019997;0;0
21.14933333;0;0.049856;0.080429998;0;0.215122205
22.25506667;0;0.049856;0.079819997;0;0.490468031
23.52733333;0;0.049856;0.078909999;0;0.432639528
24.15866667;0;0.049856;0.07815;0;0.641329764
25.24266667;0;0.049856;0.08176;0;0.31076378
25.12533333;0;0.049856;0.093179997;0.27762096;0
27.02433333;0;0.049856;0.102050002;0.4521712;0
27.40533333;0;0.095776;0.10103;0.6573323;0.017158142
20.876;0;0.095776;0.10103;0.8180408;0.001058976
9.226666667;0;0.095776;0.09656;0.9179476;0
9.028;0;0.095776;0.09518;0.9587836;0.029578157
10.312;0;0.095776;0.09489;0.9510242;0.075965921
9.327333333;0;0.095776;0.09342;0.9049689;0.01577285
8.978666667;0;0.095776;0.08974;0.8249056;0.016725228
10.142;0;0.095776;0.08624;0.7098934;0.026879638
10.894;0;0.095776;0.08493;0.5573356;0.001155176
7.446349202;0;0.095776;0.08599;0.3764706;0.010231706
6.94853;0;0.095776;0.0917;0.22864535;0
4.184444444;0;0.095776;0.09459;0;0
1.95;0;0.095776;0.10254;0;0.001065389
1.494666667;0;0.095776;0.103319996;0;0
1.406666667;0;0.095776;0.09581;0;0
1.226;0;0.095776;0.09008;0;0
1.45;0;0.049856;0.08339;0;0.000911468
1.49;0;0.049856;0.079730001;0;0.001244964
4.572666667;0;0.049856;0.0789;0;0
4.694666667;0;0.049856;0.078909999;0;0
5.368666667;0;0.049856;0.078730002;0;0
6.354;0;0.049856;0.07988;0;0
7.368666667;0;0.049856;0.08937;0.27318084;0
8.984666667;0;0.049856;0.09691;0.4444101;0
8.624666667;0;0.095776;0.09901;0.644196;0
11.98;0;0.095776;0.09901;0.7990002;0
10.76866667;0;0.095776;0.09689;0.8930969;0.01577285
9.039333333;0;0.095776;0.09363;0.928883;0.031172598
8.569333333;0;0.095776;0.09042;0.9175711;0.070157953
10.208;0;0.095776;0.08824;0.8701654;0.06157189
10.45266667;0;0.095776;0.08488;0.7914727;0.083849244
11.552;0;0.095776;0.08321;0.680669;0.149073228
10.18533333;0;0.095776;0.08163;0.534532;0.068390126
7.076;0;0.095776;0.08212;0.3611722;0.02516252
7.21;0;0.095776;0.0829;0.21918291;0
4.692;0;0.095776;0.08931;0;0
3.214666667;0;0.095776;0.09358;0;0.024549307
3.352;0;0.095776;0.09589;0;0.009279323
3.443333333;0;0.095776;0.09182;0;0.033794063
3.820666667;0;0.095776;0.08591;0;0
3.284;0;0.049856;0.082640003;0;0
3.539333333;0;0.049856;0.07635;0;0
7.018666667;0;0.049856;0.074620002;0;0
4.804666667;0;0.049856;0.073519998;0;0.013608331
4.032666667;0;0.049856;0.0742;0;0.015946016
4.665333333;0;0.049856;0.075949999;0;0.067127449
5.376;0;0.049856;0.08284;0;0.041117276
6.756666667;0;0.049856;0.09159;0;0.016084551
8.566666667;0;0.095776;0.097659996;0;0.553718425
7.829333333;0;0.095776;0.0977;0.286613;0.444857165
10.05933333;0;0.095776;0.09392;0.3691849;0.594672283
7.36;0;0.095776;0.09182;0.4181859;0.771327402
9.161333333;0;0.095776;0.09052;0.4306424;0.340080315
8.512;0;0.095776;0.08989;0.4074287;0.552344409
9.716;0;0.095776;0.0866;0.351768;0.354311181
10.454;0;0.095776;0.08497;0.2689409;0.363297323
9.528;0;0.095776;0.083249997;0;0.244152756
8.943333333;0;0.095776;0.08162;0;0.788239213
8.002;0;0.095776;0.08106;0;0.73679811
3.378;0;0.095776;0.08689;0;0.586014331
2.300666667;0;0.095776;0.08909;0;0.444857165
2.831333333;0;0.095776;0.09059;0;0.881262047
2.557333333;0;0.095776;0.08629;0;1.012598425
2.606666667;0;0.095776;0.07936;0;1.012235433
3.164666667;0;0.049856;0.075129999;0;0.023077354
3.016;0;0.049856;0.0719;0;0
2.852666667;0;0.049856;0.06713;0;0.011184094
2.693333333;0;0.049856;0.066119998;0;0
3.718666667;0;0.049856;0.06639;0;0
4.445333333;0;0.049856;0.06688;0.06920763;0
6.883333333;0;0.049856;0.06764;0.2150505;0
7.276666667;0;0.049856;0.07463;0.3743377;0
5.104;0;0.095776;0.08074;0.5132781;0
5.492;0;0.095776;0.083909996;0.6139187;0
5.291333333;0;0.095776;0.08144;0.6691596;0
5.538;0;0.095776;0.079760002;0.6791073;0
5.46;0;0.095776;0.07563;0.6470677;0.03203115
5.308;0;0.095776;0.07338;0.5767626;0.024549307
5.270666667;0;0.095776;0.06764;0.4723584;0.024058598
5.384666667;0;0.095776;0.06422;0.340092;0.026756961
5.114666667;0;0.095776;0.05623;0.1939447;0.492913228
4.473333333;0;0.095776;0.0529;0.06207336;0.496985197
4.066;0;0.095776;0.0533;0;1.011683937
3.438;0;0.095776;0.0533;0;1.012598425
2.742666667;0;0.095776;0.06642;0;1.012598425
2.882;0;0.095776;0.0709;0;1.012598425
3.031333333;0;0.095776;0.06764;0;1.012598425
3.611333333;0;0.095776;0.06392;0;0.911384094
3.006;0;0.049856;0.0484;0;0.813608346
3.090666667;0;0.049856;0.04638;0;0.690231339
3.331333333;0;0.049856;0.04525;0;0.651752441
3.232666667;0;0.049856;0.04444;0;0.421235591
3.674;0;0.049856;0.04325;0;0.028351559
4.231333333;0;0.049856;0.04351;0.20042995;0
4.996666667;0;0.049856;0.04515;0.3563469;0.04212737
5.335333333;0;0.049856;0.04325;0.5373806;0
5.222666667;0;0.095776;0.04325;0.6887917;0
5.824;0;0.095776;0.04599;0.7942345;0.001065389
5.011333333;0;0.095776;0.04625;0.8499389;0.000905055
5.389333333;0;0.095776;0.04638;0.8588608;0.102065764
5.482666667;0;0.095776;0.04599;0.8254031;0.058036567
5.990666667;0;0.095776;0.04638;0.7520816;0.072178031
5.448;0;0.095776;0.0454;0.6403545;0.115011858
4.938;0;0.095776;0.04322;0.4934501;0.049955717
5.1;0;0.095776;0.0432;0.324219;0.130955386
4.478666667;0;0.095776;0.0432;0.1812803;0.085298709
4.051333333;0;0.095776;0.04321;0;0.064097102
3.176;0;0.095776;0.0459;0;0
2.880666667;0;0.095776;0.04625;0;0.012344268
2.962666667;0;0.095776;0.05087;0;0.254875591
2.939333333;0;0.095776;0.0484;0;0.119359953
3.624;0;0.095776;0.04599;0;0.03190863
2.643333333;0;0.049856;0.04638;0;0
2.795333333;0;0.049856;0.04321;0;0
2.786;0;0.049856;0.0432;0;0
3.409333333;0;0.049856;0.0432;0;0.000950532
3.216666667;0;0.049856;0.0432;0;0
3.07;0;0.049856;0.0432;0.03838059;0
3.477333333;0;0.049856;0.0432;0.1784182;0
3.322666667;0;0.049856;0.04344;0.3294608;0
2.777333333;0;0.095776;0.04617;0.4641482;0
2.640666667;0;0.095776;0.049750001;0.5647232;0
2.889333333;0;0.095776;0.051549999;0.6227737;0.038844535
3.086;0;0.095776;0.049750001;0.6365294;0.083124504
2.85;0;0.095776;0.0476;0.6077528;0.143275433
2.918666667;0;0.095776;0.049750001;0.5396252;0.02307737
2.754266667;0;0.095776;0.0501;0.4368774;0.014474157
3.006;0;0.095776;0.04638;0.3072499;0
2.994;0;0.095776;0.04638;0.1656463;0
3.208666667;0;0.095776;0.04696;0.03560918;0.062834567
2.844;0;0.095776;0.0533;0;0.046925433
2.809333333;0;0.095776;0.06651;0;0.241968661
3.137333333;0;0.095776;0.08054;0;0.22131748
3.048;0;0.095776;0.08512;0;0.138202567
2.946666667;0;0.095776;0.08535;0;0.298762205
3.476666667;0;0.095776;0.079679998;0;0.59002315
3.106;0;0.049856;0.08133;0;0.05197589
3.120666667;0;0.049856;0.072920001;0;0
3.054666667;0;0.049856;0.06993;0;0.001001255
3.244933333;0;0.049856;0.06599;0;0
3.022666667;0;0.049856;0.06304;0;0
3.128666667;0;0.049856;0.06339;0.1336247;0.011097512
3.537666667;0;0.049856;0.06387;0.2879396;0.010404855
3.348;0;0.049856;0.063949998;0.457894;0.152697008
2.5524;0;0.095776;0.06334;0.6000279;0.548297165
2.572666667;0;0.095776;0.066709999;0.6970273;1.00658252
3.18;0;0.095776;0.06924;0.7444882;1.012197008
3.119333333;0;0.095776;0.0692;0.745925;0.117186063
2.754;0;0.095776;0.06713;0.7074445;0.043895165
2.848;0;0.095776;0.06304;0.6339295;0.054753764
2.738666667;0;0.095776;0.05991;0.5287894;0.134941339
3.063333333;0;0.095776;0.05462;0.3954609;0.222350079
3.0264;0;0.095776;0.05517;0.2454411;0.239387244
2.607333333;0;0.095776;0.060440001;0.11291364;0.36073937
2.667333333;0;0.095776;0.061440001;0;0.274659843
2.588;0;0.095776;0.06621;0;0.18259685
3.197333333;0;0.095776;0.07093;0;0.313222677
2.907333333;0;0.095776;0.079769998;0;0.702257323
2.838;0;0.095776;0.079730001;0;0.708612441
4.248421053;0;0.095776;0.072920001;0;0.578142362
4.336410256;10;0.049856;0.07159;0;0.726228346
4.287179487;0;0.049856;0.06621;0;0.80303685
4.261052632;0;0.049856;0.059789999;0;0.695041732
4.467692308;0;0.049856;0.059789999;0;0.26983937
4.365128205;0;0.049856;0.059789999;0;0.618882677
4.711578947;0;0.049856;0.0609;0.04049575;0.502104882
5.648421053;0;0.049856;0.06581;0.1835472;0.129868362
4.612307692;0;0.049856;0.06979;0.3355431;0.318044567
3.946666667;0;0.095776;0.07313;0.4682407;0.173303622
3.475789474;0;0.095776;0.074;0.563743;0.039349654
3.634871795;0;0.095776;0.073819998;0.6148017;0.016465496
3.743589744;0;0.095776;0.07342;0.6217258;0
3.625263158;0;0.095776;0.07342;0.5884695;0.000898641
3.517948718;0;0.095776;0.07182;0.519676;0.014041244
3.382564103;0;0.095776;0.06688;0.4202355;0.031785969
3.583157895;0;0.095776;0.06272;0.296321;0.013262016
3.421538462;0;0.095776;0.063779999;0.16089483;0.047935528
3.234871795;0;0.095776;0.06537;0.03554613;0.028964787
3.256842105;0;0.095776;0.06688;0;0
4.006153846;0;0.095776;0.07159;0;0
4.613333333;0;0.095776;0.07846;0;0
4.178947368;0;0.095776;0.082589997;0;0
4.30974359;0;0.095776;0.0782;0;0
4.188717949;0;0.095776;0.07326;0;0
4.204210526;0;0.049856;0.06821;0;0
4.32;0;0.049856;0.0661;0;0
6.451282051;0;0.049856;0.05817;0;0
8.174358974;0;0.049856;0.0529;0;0
6.543157895;0;0.049856;0.051580001;0;0
6.918974359;0;0.049856;0.06046;0.09306018;0
6.311794872;0;0.049856;0.07044;0.2364147;0
7.745263158;0;0.049856;0.0809;0.3935367;0
8.86974359;0;0.095776;0.08403;0.5302762;0
9.416842105;0;0.095776;0.08479;0.6298614;0
10.22315789;0;0.095776;0.08403;0.6855539;0.017158142
10.78486486;0;0.095776;0.08161;0.6970988;0.011270677
11.07891892;0;0.095776;0.07779;0.6671034;0.06535978
10.16421053;0;0.095776;0.07592;0.5986262;0.034804142
10.47783784;0;0.095776;0.0734;0.495424;0.054753764
12.51027027;0;0.095776;0.070190001;0.3636534;0.013348598
11.9027027;0;0.095776;0.0679;0.2170123;0.000949948
8.454054054;0;0.095776;0.0678;0.08506533;0.014820472
5.709473684;0;0.095776;0.0678;0;0.001083463
4.471351351;0;0.095776;0.068510002;0;0
4.395675676;0;0.095776;0.07779;0;0
4.461052632;0;0.095776;0.083769997;0;0
4.59027027;0;0.095776;0.07959;0;0.001155176
4.572972973;0;0.095776;0.07379;0;0.00118083
4.534054054;0;0.049856;0.06868;0;0.000943535
4.564210526;0;0.049856;0.067190002;0;0
4.739459459;0;0.049856;0.06162;0;0
5.381621622;0;0.049856;0.05615;0;0
4.821621622;0;0.049856;0.05369;0;0.000917882
5.68;0;0.049856;0.0614;0.21495784;0
5.465945946;0;0.049856;0.067190002;0.3712621;0.010924346
6.782702703;0;0.049856;0.07319;0.548868;0
10.68756757;0;0.095776;0.07779;0.6930743;0
9.442105263;0;0.095776;0.0779;0.7887185;0
11.45081081;0;0.095776;0.07649;0.8339751;0.011097512
11.56324324;0;0.095776;0.07258;0.8341637;0.046167732
10.76324324;0;0.095776;0.0714;0.7958557;0.076218488
10.3372973;0;0.095776;0.07154;0.7229168;0.048188079
8.153513514;0;0.095776;0.06892;0.6168236;0.072430598
7.661052632;0;0.095776;0.06882;0.478851;0.063339701
9.816216216;0;0.095776;0.0687;0.3191152;0.04212737
9.604324324;0;0.095776;0.0689;0.18297354;0.014041244
9.995675676;0;0.095776;0.07194;0;0
10.20540541;0;0.095776;0.07906;0;0.000911468
11.10315789;0;0.095776;0.08464;0;0
11.17405405;0;0.095776;0.09079;0;0.08892222
9.926486486;0;0.095776;0.08399;0;0.105228189
9.16972973;0;0.095776;0.08381;0;0.105228189
9.058947368;0;0.049856;0.0902;0;0.105228189
8.908108108;0;0.049856;0.0897;0;0.105228189
9.336842105;0;0.049856;0.088499998;0;0.105228189
11.3427027;0;0.049856;0.08845;0;0.105228189
9.695135135;0;0.049856;0.08856;0;0.105228189
9.829189189;0;0.049856;0.089499997;0.25246218;0.105228189
9.723243243;0;0.049856;0.08775;0.4119465;0.105228189
10.21473684;0;0.049856;0.0902;0.5955032;0
15.29684211;0;0.095776;0.095819996;0.7419712;0
12.07157895;0;0.095776;0.09682;0.8372175;0
11.16842105;0;0.095776;0.0934;0.881029;0.001103869
16.26315789;0;0.095776;0.09;0.8800965;0.01473389
14.77894737;0;0.095776;0.08807;0.8415451;0.034046457
14.44421053;0;0.095776;0.08842;0.7687194;0.059046677
16.96421053;0;0.095776;0.0872;0.6618312;0.087835197
11.56842105;0;0.095776;0.08597;0.5206891;0.044147559
10.06947368;0;0.095776;0.08591;0.3545718;0.043137449
16.11157895;0;0.095776;0.083909996;0.21501365;0.022832047
13.27135135;0;0.095776;0.085390004;0;0.015631181
10.46315789;0;0.095776;0.08808;0;0
9.313684211;0;0.095776;0.09;0;0
10.96210526;0;0.095776;0.0903;0;0
9.995789474;0;0.095776;0.087300003;0;0
9.515789474;0;0.095776;0.087300003;0;0.424493701
9.627368421;0;0.049856;0.0779;0;0.011443827
9.381052632;0;0.049856;0.07031;0;0
10.08210526;0;0.049856;0.0709;0;0
9.856842105;0;0.049856;0.06996;0;0
10.12210526;0;0.049856;0.0699;0;0
10.37684211;0;0.049856;0.07278;0.1974521;0
10.53263158;0;0.049856;0.08408;0.3502643;0
10.93473684;0;0.049856;0.0861;0.5222815;0
13.07675676;0;0.095776;0.089140004;0.6633912;0
14.16421053;0;0.095776;0.08899;0.7585541;0.010145123
13.33684211;0;0.095776;0.08551;0.8051632;0.017071559
16.69894737;0;0.095776;0.08415;0.8074309;0.037076898
19.94315789;0;0.095776;0.08176;0.7710935;0.051218362
13.81684211;0;0.095776;0.0761;0.6998156;0.09544452
16.32421053;0;0.095776;0.0726;0.5954882;0.223898898
17.93894737;0;0.095776;0.06953;0.4602205;0.106315213
16.03368421;0;0.095776;0.06955;0.3044889;0.11175063
10.87789474;0;0.095776;0.07258;0.1701224;0.036824331
5.901052632;0;0.095776;0.07966;0;0.065107213
5.743157895;0;0.095776;0.08307;0;0.015339953
5.646315789;0;0.095776;0.083890003;0;0.098343606
4.886315789;0;0.095776;0.08591;0;0.14762378
5.006315789;0;0.095776;0.082589997;0;0.025407858
5.372631579;0;0.095776;0.0819;0;0.001014082
5.056842105;0;0.049856;0.08358;0;0.133492031
5.105263158;0;0.049856;0.0767;0;0.092183291
5.067368421;0;0.049856;0.07522;0;0.024917165
6.235789474;0;0.049856;0.072909997;0;0
6.88;0;0.049856;0.0726;0;0.033288945
8.143157895;0;0.049856;0.07258;0;0.013974646
5.736842105;0;0.049856;0.074;0;0.022832047
6.261052632;0;0.049856;0.07522;0;0.250228976
8.974736842;0;0.095776;0.07511;0.21738979;0.320797953
9.578947368;0;0.095776;0.083300002;0.2729617;0.371069606
8.532631579;0;0.095776;0.08833;0.3064968;0
10.58315789;0;0.095776;0.08999;0.3153791;0.010058539
9.383157895;0;0.095776;0.088690003;0.2997624;0.187243307
10.63368421;0;0.095776;0.08658;0.261882;0.57719685
6.825263158;0;0.095776;0.08589;0.20573362;0.722000315
5.098947368;0;0.095776;0.08202;0;0.790587874
5.014054054;0;0.095776;0.078580001;0;0.712262992
4.018947368;0;0.095776;0.07759;0;0.443227402
4.12;0;0.095776;0.08233;0;0.182080472
4.326315789;0;0.095776;0.08373;0;0.077986
4.585263158;0;0.095776;0.09067;0;0.037581858
4.353684211;0;0.095776;0.09606;0;0.001078216
4.501052632;0;0.095776;0.0927;0;0
4.364210526;0;0.095776;0.09097;0;0
4.353684211;0;0.049856;0.0854;0;0.134216614
4.122105263;0;0.049856;0.08045;0;0.172271339
4.831578947;0;0.049856;0.072699998;0;0.981455433
5.025263158;0;0.049856;0.07238;0;0.022954709
4.545263158;0;0.049856;0.07217;0;0.253842992
4.343157895;0;0.049856;0.071;0.28095231;0.384547244
3.32972973;0;0.049856;0.0709;0.4457363;0.375201417
2.183157895;0;0.049856;0.071;0.6353465;0.685713071
3.669473684;0;0.095776;0.0709;0.7851742;0.421235591
3.694736842;0;0.095776;0.07267;0.8818046;0.056521465
4.086315789;0;0.095776;0.072909997;0.9259461;0.021728157
4.117894737;0;0.095776;0.07318;0.9249805;0.021360189
3.755789474;0;0.095776;0.072909997;0.8862272;0.043642598
3.863157895;0;0.095776;0.072699998;0.8126534;0.073188142
4.122378378;0;0.095776;0.072369998;0.703729;0.049450598
3.907368421;0;0.095776;0.06642;0.5584831;0.061824457
3.770526316;0;0.095776;0.06312;0.3857248;0.02847422
2.496842105;0;0.095776;0.06407;0.24052396;0.037834425
2.517894737;0;0.095776;0.06817;0;0.026389087
3.012631579;0;0.095776;0.078089999;0;0.00104615
